"success","trial_type","trial_index","time_elapsed","internal_node_id","group_index","rt","stimulus","response","trial_id","trial_duration","view_history","page_index","exp_stage","block_num","stimulus_duration","choices","spatial_cue","condition","correct_response","whichQuadrant","shape","form","color","current_trial","current_block","correct_trial","ITIParams","attention_check_question","timing_post_trial","exp_id"
"","html-keyboard-response","14","47296","0.0-2.0-10.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_ITI","119.90662435365321","","","practice","0","119.90662435365321","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","15","47798","0.0-2.0-11.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_fixation","500","","","practice","0","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","16","47949","0.0-2.0-12.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-right></div></div></div>","null","practice_cue","150","","","practice","0","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","17","49451","0.0-2.0-13.0","","1161","<div class = bigbox><div class = quad_box><div class = decision-bottom-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",".","practice_trial","1500","","","practice","0","1000","["","","".""]","color","task_stay_cue_switch",".","3","orange_circle","circle","orange","3","0","1","","","",""
"","html-keyboard-response","18","49953","0.0-2.0-14.0","","null","<div class = fb_box><div class = center-text><font size =20>Correct!</font></div></div>","null","practice_feedback","500","","","practice","0","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","19","50600","0.0-2.0-15.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_ITI","646.7982521949716","","","practice","0","646.7982521949716","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","20","51103","0.0-2.0-16.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_fixation","500","","","practice","0","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","21","51254","0.0-2.0-17.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-left></div></div></div>","null","practice_cue","150","","","practice","0","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","22","52756","0.0-2.0-18.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_circle.png'></img></div></div></div></div></div>","null","practice_trial","1500","","","practice","0","1000","["","","".""]","form","task_switch_cue_switch",",","1","blue_circle","circle","blue","4","0","0","","","",""
"","html-keyboard-response","23","53258","0.0-2.0-19.0","","null","<div class = fb_box><div class = center-text><font size =20>Respond Faster!</font></div></div>","null","practice_feedback","500","","","practice","0","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","24","53267","0.0-2.0-20.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_ITI","8.065828733094143","","","practice","0","8.065828733094143","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","25","53768","0.0-2.0-21.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_fixation","500","","","practice","0","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","26","53921","0.0-2.0-22.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-left></div></div></div>","null","practice_cue","150","","","practice","0","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","27","55423","0.0-2.0-23.0","","1282","<div class = bigbox><div class = quad_box><div class = decision-top-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",".","practice_trial","1500","","","practice","0","1000","["","","".""]","form","task_stay_cue_stay",".","1","blue_square","square","blue","5","0","1","","","",""
"","html-keyboard-response","28","55925","0.0-2.0-24.0","","null","<div class = fb_box><div class = center-text><font size =20>Correct!</font></div></div>","null","practice_feedback","500","","","practice","0","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","29","55952","0.0-2.0-25.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_ITI","25.006831983795326","","","practice","0","25.006831983795326","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","30","57976","0.0-2.1-0.1","","2023","<div class=""bigbox""><div class=""picture_box""><p class=""block-text""><div class = centerbox><p class = block-text>Please take this time to read your feedback! This screen will advance automatically in 30 seconds.</p>
          <p class=""block-text"">Your accuracy is low. Remember:</p>
          
  <ul style=""text-align:left;"">
    <li>Top 2 quadrants: judge the shape on its <b>form</b></li>
    <li><b>circle</b>: comma key (,)</li>
    <li><b>square</b>: period key (.)</li>
    <li>Bottom 2 quadrants: judge the shape on its <b>color</b></li>
    <li><b>blue</b>: comma key (,)</li>
    <li><b>orange</b>: period key (.)</li>
  </ul>
        
        <p class=""block-text"">You have been responding too slowly.<p class = block-text>Try to respond as quickly and accurately as possible.</p></p>
      
          <p class=""block-text"">You have not been responding to some trials. Please respond on every trial that requires a response.</p>
        <p class=""block-text"">We are now going to repeat the practice round.</p><p class=""block-text"">Press <i>enter</i> to begin.</p></div></p></div></div>","enter","practice_feedback","30000","","","practice","1","","","","","","","","","","","","","","","",""
"","html-keyboard-response","31","58478","0.0-2.1-1.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_fixation","500","","","practice","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","32","58630","0.0-2.1-2.1","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-right></div></div></div>","null","practice_cue","150","","","practice","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","33","60133","0.0-2.1-3.1","","1125","<div class = bigbox><div class = quad_box><div class = decision-bottom-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",".","practice_trial","1500","","","practice","1","1000","["","","".""]","color","na",".","3","orange_circle","circle","orange","1","1","1","","","",""
"","html-keyboard-response","34","60635","0.0-2.1-4.1","","null","<div class = fb_box><div class = center-text><font size =20>Correct!</font></div></div>","null","practice_feedback","500","","","practice","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","35","60819","0.0-2.1-5.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_ITI","183.4204080261898","","","practice","1","183.4204080261898","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","36","61321","0.0-2.1-6.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_fixation","500","","","practice","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","37","61472","0.0-2.1-7.1","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","practice_cue","150","","","practice","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","38","62974","0.0-2.1-8.1","","1096","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_circle.png'></img></div></div></div></div></div>",",","practice_trial","1500","","","practice","1","1000","["","","".""]","color","task_stay_cue_switch",",","4","blue_circle","circle","blue","2","1","1","","","",""
"","html-keyboard-response","39","63477","0.0-2.1-9.1","","null","<div class = fb_box><div class = center-text><font size =20>Correct!</font></div></div>","null","practice_feedback","500","","","practice","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","40","63835","0.0-2.1-10.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_ITI","356.2454531301994","","","practice","1","356.2454531301994","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","41","64337","0.0-2.1-11.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_fixation","500","","","practice","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","42","64488","0.0-2.1-12.1","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","practice_cue","150","","","practice","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","43","65990","0.0-2.1-13.1","","863","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",",","practice_trial","1500","","","practice","1","1000","["","","".""]","form","task_switch_cue_switch",",","2","orange_circle","circle","orange","3","1","1","","","",""
"","html-keyboard-response","44","66493","0.0-2.1-14.1","","null","<div class = fb_box><div class = center-text><font size =20>Correct!</font></div></div>","null","practice_feedback","500","","","practice","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","45","66820","0.0-2.1-15.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_ITI","326.0170386278196","","","practice","1","326.0170386278196","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","46","67320","0.0-2.1-16.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_fixation","500","","","practice","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","47","67472","0.0-2.1-17.1","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","practice_cue","150","","","practice","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","48","68973","0.0-2.1-18.1","","1088","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",".","practice_trial","1500","","","practice","1","1000","["","","".""]","color","task_switch_cue_switch",".","4","orange_circle","circle","orange","4","1","1","","","",""
"","html-keyboard-response","49","69475","0.0-2.1-19.1","","null","<div class = fb_box><div class = center-text><font size =20>Correct!</font></div></div>","null","practice_feedback","500","","","practice","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","50","69864","0.0-2.1-20.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_ITI","388.1220198743289","","","practice","1","388.1220198743289","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","51","70366","0.0-2.1-21.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_fixation","500","","","practice","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","52","70518","0.0-2.1-22.1","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","practice_cue","150","","","practice","1","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","53","72021","0.0-2.1-23.1","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_circle.png'></img></div></div></div></div></div>","null","practice_trial","1500","","","practice","1","1000","["","","".""]","color","task_stay_cue_stay",",","4","blue_circle","circle","blue","5","1","0","","","",""
"","html-keyboard-response","54","72522","0.0-2.1-24.1","","null","<div class = fb_box><div class = center-text><font size =20>Respond Faster!</font></div></div>","null","practice_feedback","500","","","practice","1","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","55","72959","0.0-2.1-25.1","","null","<div class = centerbox><div class = fixation>+</div></div>","null","practice_ITI","435.9495147815636","","","practice","1","435.9495147815636","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","56","74984","0.0-3.0-0.0","","2024","<div class=""bigbox""><div class=""picture_box""><p class=""block-text"">
      <div class=""centerbox"">
        <p class=""block-text"">We will now start the test portion.</p>
        <p class=""block-text"">Keep your <b>index finger</b> on the <b>comma key (,)</b> and your <b>middle finger</b> on the <b>period key (.)</b></p>
        <p class=""block-text"">Press <i>enter</i> to continue.</p>
      </div>
      </p></div></div>","enter","test_feedback","30000","","","test","0","","","","","","","","","","","","","","","",""
"","html-keyboard-response","57","77008","0.0-3.0-1.0-0.0","","2023","","enter","test_attention_check","15000","","","test","0","","","","","s","","","","","","","0","","<p class='block-text'>Press the s key</p> <div class=block-text>This screen will advance automatically in 15 seconds. Do not press shift.</div>","1000",""
"","html-keyboard-response","58","77509","0.0-3.0-2.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","59","77661","0.0-3.0-3.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-left></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","60","79163","0.0-3.0-4.0","","1360","<div class = bigbox><div class = quad_box><div class = decision-top-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","form","na",",","1","orange_circle","circle","orange","1","0","1","","","",""
"","html-keyboard-response","61","80080","0.0-3.0-5.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","916.3310044932616","","","test","0","916.3310044932616","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","62","80582","0.0-3.0-6.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","63","80733","0.0-3.0-7.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","64","82235","0.0-3.0-8.0","","1076","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","form","task_stay_cue_switch",",","2","orange_circle","circle","orange","2","0","1","","","",""
"","html-keyboard-response","65","82424","0.0-3.0-9.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","186.6004815430134","","","test","0","186.6004815430134","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","66","82925","0.0-3.0-10.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","67","83077","0.0-3.0-11.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-right></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","68","84578","0.0-3.0-12.0","","760","<div class = bigbox><div class = quad_box><div class = decision-bottom-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","color","task_switch_cue_switch",",","3","blue_square","square","blue","3","0","1","","","",""
"","html-keyboard-response","69","84596","0.0-3.0-13.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","16.88474510633618","","","test","0","16.88474510633618","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","70","85097","0.0-3.0-14.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","71","85249","0.0-3.0-15.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","72","86750","0.0-3.0-16.0","","924","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","color","task_stay_cue_switch",",","4","blue_circle","circle","blue","4","0","1","","","",""
"","html-keyboard-response","73","87485","0.0-3.0-17.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","733.1363962612838","","","test","0","733.1363962612838","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","74","87987","0.0-3.0-18.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","75","88139","0.0-3.0-19.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","76","89641","0.0-3.0-20.0","","838","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","form","task_switch_cue_switch",",","2","blue_circle","circle","blue","5","0","1","","","",""
"","html-keyboard-response","77","89776","0.0-3.0-21.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","133.86513377131996","","","test","0","133.86513377131996","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","78","90277","0.0-3.0-22.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","79","90428","0.0-3.0-23.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","80","91930","0.0-3.0-24.0","","941","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","color","task_switch_cue_switch",".","4","orange_circle","circle","orange","6","0","1","","","",""
"","html-keyboard-response","81","92106","0.0-3.0-25.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","175.1036913680451","","","test","0","175.1036913680451","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","82","92608","0.0-3.0-26.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","83","92759","0.0-3.0-27.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","84","94261","0.0-3.0-28.0","","787","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","form","task_switch_cue_switch",",","2","orange_circle","circle","orange","7","0","1","","","",""
"","html-keyboard-response","85","94675","0.0-3.0-29.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","412.23553794640367","","","test","0","412.23553794640367","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","86","95176","0.0-3.0-30.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","87","95327","0.0-3.0-31.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-left></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","88","96829","0.0-3.0-32.0","","1162","<div class = bigbox><div class = quad_box><div class = decision-top-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/orange_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","form","task_stay_cue_switch",",","1","orange_circle","circle","orange","8","0","1","","","",""
"","html-keyboard-response","89","97394","0.0-3.0-33.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","562.4412082784886","","","test","0","562.4412082784886","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","90","97895","0.0-3.0-34.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","91","98046","0.0-3.0-35.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","92","99547","0.0-3.0-36.0","","1139","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","form","task_stay_cue_switch",".","2","blue_square","square","blue","9","0","1","","","",""
"","html-keyboard-response","93","100425","0.0-3.0-37.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","877.4344294292899","","","test","0","877.4344294292899","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","94","100926","0.0-3.0-38.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","95","101077","0.0-3.0-39.0","","null","<div class = bigbox><div class = quad_box><div class = decision-bottom-left></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","96","102579","0.0-3.0-40.0","","842","<div class = bigbox><div class = quad_box><div class = decision-bottom-left><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_circle.png'></img></div></div></div></div></div>",",","test_trial","1500","","","test","0","1000","["","","".""]","color","task_switch_cue_switch",",","4","blue_circle","circle","blue","10","0","1","","","",""
"","html-keyboard-response","97","102688","0.0-3.0-41.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","107.33729895621386","","","test","0","107.33729895621386","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","98","103190","0.0-3.0-42.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
"","html-keyboard-response","99","103341","0.0-3.0-43.0","","null","<div class = bigbox><div class = quad_box><div class = decision-top-right></div></div></div>","null","test_cue","150","","","test","2","150","","","","","","","","","","","","","","",""
"","html-keyboard-response","100","104843","0.0-3.0-44.0","","1047","<div class = bigbox><div class = quad_box><div class = decision-top-right><div class = gng_number><div class = cue-text><img class = center src='/static/experiments/spatial_task_switching_rdoc/images/blue_square.png'></img></div></div></div></div></div>",".","test_trial","1500","","","test","0","1000","["","","".""]","form","task_switch_cue_switch",".","2","blue_square","square","blue","11","0","1","","","",""
"","html-keyboard-response","101","105595","0.0-3.0-45.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_ITI","751.1079222050736","","","test","0","751.1079222050736","","","","","","","","","","","","{""min"":0,""max"":5,""mean"":0.5}","","",""
"","html-keyboard-response","102","106098","0.0-3.0-46.0","","null","<div class = centerbox><div class = fixation>+</div></div>","null","test_fixation","500","","","test","2","500","","","","","","","","","","","","","","",""
